movie,popcorn,name,age,drink,times,snacks,payments
외계인,어니언,황지원,20,물,조조,구매 안함,삼성 페이
시민 덕희,구매 안함,이경숙,20,제로 콜라,일반,나초,삼성 페이
웡카,치즈,이정남,30,제로 콜라,일반,구매 안함,체크 카드
웡카,구매 안함,박민수,20,제로 콜라,일반,구매 안함,신용 카드
위시,일반,김동현,30,에이드,일반,맛밤,삼성 페이
웡카,일반,안영환,30,아메리카노,일반,구매 안함,체크 카드
웡카,구매 안함,김종수,20,콜라,일반,구매 안함,체크 카드
도그맨,구매 안함,김영희,20,구매 안함,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,박우진,30,구매 안함,일반,오징어,삼성 페이
도그맨,구매 안함,이예은,30,제로 콜라,일반,구매 안함,신용 카드
도그맨,구매 안함,최진우,30,사이다,일반,나초,신용 카드
웡카,치즈,장현주,50,제로 콜라,심야,구매 안함,신용 카드
위시,구매 안함,김지훈,20,아메리카노,일반,핫도그,카카오 페이
도그맨,어니언,김현정,30,구매 안함,일반,나초,삼성 페이
위시,구매 안함,이혜진,20,제로 콜라,일반,구매 안함,체크 카드
도그맨,일반,곽정자,20,물,일반,구매 안함,신용 카드
도그맨,치즈,김준서,30,물,일반,핫도그,현금
웡카,구매 안함,양은정,30,제로 콜라,심야,구매 안함,삼성 페이
웡카,구매 안함,김명자,20,환타,일반,나초,체크 카드
시민 덕희,구매 안함,김은경,20,제로 콜라,조조,맛밤,신용 카드
너의 이름은,구매 안함,조윤서,20,환타,일반,나초,삼성 페이
외계인,치즈,최은정,20,에이드,일반,구매 안함,삼성 페이
위시,치즈,곽예준,30,물,일반,나초,삼성 페이
너의 이름은,일반,남지원,40,아메리카노,일반,구매 안함,신용 카드
도그맨,어니언,김도윤,20,물,일반,나초,신용 카드
시민 덕희,구매 안함,김영순,50,콜라,일반,맛밤,카카오 페이
시민 덕희,구매 안함,양영철,20,콜라,일반,구매 안함,신용 카드
외계인,일반,이중수,50,물,조조,구매 안함,삼성 페이
시민 덕희,구매 안함,고성진,30,물,일반,구매 안함,삼성 페이
너의 이름은,카라멜,안예준,30,물,일반,나초,삼성 페이
시민 덕희,카라멜,최예은,20,구매 안함,일반,나초,삼성 페이
시민 덕희,치즈,서영자,20,아메리카노,일반,구매 안함,카카오 페이
시민 덕희,카라멜,김서현,20,구매 안함,조조,오징어,신용 카드
시민 덕희,구매 안함,한진우,20,제로 콜라,일반,구매 안함,체크 카드
외계인,구매 안함,김순자,50,물,일반,나초,삼성 페이
너의 이름은,어니언,이재호,30,에이드,조조,구매 안함,카카오 페이
도그맨,구매 안함,박정자,20,물,일반,나초,삼성 페이
도그맨,카라멜,김지혜,30,제로 콜라,심야,구매 안함,삼성 페이
시민 덕희,일반,최성현,20,사이다,일반,맛밤,삼성 페이
웡카,구매 안함,최현숙,20,물,일반,구매 안함,삼성 페이
웡카,일반,허지혜,50,제로 콜라,일반,구매 안함,삼성 페이
위시,구매 안함,황수빈,30,구매 안함,일반,구매 안함,삼성 페이
도그맨,구매 안함,윤서윤,40,제로 콜라,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,최준호,40,아메리카노,일반,핫도그,삼성 페이
시민 덕희,일반,한경숙,30,콜라,일반,구매 안함,삼성 페이
시민 덕희,일반,박정웅,40,아메리카노,심야,구매 안함,삼성 페이
너의 이름은,구매 안함,오지현,30,제로 콜라,일반,구매 안함,삼성 페이
시민 덕희,어니언,이영호,50,에이드,조조,나초,신용 카드
시민 덕희,구매 안함,심미경,40,물,일반,구매 안함,신용 카드
웡카,어니언,김은지,30,구매 안함,일반,나초,신용 카드
위시,카라멜,곽성민,50,물,일반,나초,신용 카드
위시,어니언,조병철,20,사이다,일반,구매 안함,신용 카드
시민 덕희,구매 안함,임영호,40,사이다,일반,구매 안함,체크 카드
웡카,구매 안함,박순자,50,사이다,조조,오징어,삼성 페이
너의 이름은,일반,박정자,50,사이다,심야,나초,삼성 페이
도그맨,구매 안함,서서현,20,구매 안함,조조,구매 안함,신용 카드
웡카,어니언,이혜진,30,사이다,심야,맛밤,체크 카드
시민 덕희,구매 안함,장지우,30,에이드,일반,핫도그,삼성 페이
외계인,치즈,장준서,20,콜라,일반,핫도그,신용 카드
웡카,구매 안함,이영호,20,사이다,일반,구매 안함,삼성 페이
외계인,치즈,이영미,50,콜라,일반,구매 안함,삼성 페이
외계인,치즈,손정훈,30,물,일반,나초,삼성 페이
웡카,구매 안함,오윤서,60,환타,조조,나초,신용 카드
웡카,구매 안함,이성민,20,제로 콜라,심야,나초,삼성 페이
웡카,어니언,우은지,40,콜라,일반,구매 안함,삼성 페이
시민 덕희,어니언,윤정수,50,구매 안함,조조,나초,체크 카드
웡카,일반,김정희,20,콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,정정호,40,물,조조,구매 안함,삼성 페이
너의 이름은,구매 안함,박지우,20,물,심야,맛밤,삼성 페이
웡카,일반,이은정,20,사이다,일반,구매 안함,신용 카드
외계인,구매 안함,김서현,20,콜라,심야,구매 안함,신용 카드
위시,구매 안함,곽지후,40,사이다,일반,나초,삼성 페이
시민 덕희,치즈,손영순,50,물,조조,오징어,신용 카드
시민 덕희,구매 안함,차성수,20,구매 안함,일반,나초,삼성 페이
너의 이름은,일반,강경자,30,물,심야,구매 안함,삼성 페이
웡카,구매 안함,김상훈,20,제로 콜라,조조,핫도그,삼성 페이
웡카,카라멜,유수진,50,아메리카노,일반,오징어,체크 카드
웡카,일반,서경숙,30,콜라,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,윤정호,20,구매 안함,일반,구매 안함,신용 카드
웡카,치즈,문현우,20,물,일반,나초,신용 카드
외계인,구매 안함,전승현,30,에이드,일반,구매 안함,삼성 페이
시민 덕희,치즈,이민지,20,물,조조,맛밤,삼성 페이
외계인,카라멜,장옥자,20,물,일반,구매 안함,신용 카드
웡카,구매 안함,이성호,20,물,일반,구매 안함,삼성 페이
웡카,일반,김주원,40,제로 콜라,조조,구매 안함,현금
시민 덕희,구매 안함,이진호,30,물,심야,구매 안함,삼성 페이
너의 이름은,구매 안함,김현숙,50,환타,조조,핫도그,체크 카드
시민 덕희,구매 안함,신은경,20,환타,일반,구매 안함,삼성 페이
웡카,일반,양아름,40,콜라,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,김은정,20,콜라,일반,구매 안함,삼성 페이
외계인,구매 안함,김지민,40,사이다,조조,구매 안함,신용 카드
시민 덕희,구매 안함,강영진,20,콜라,일반,나초,현금
웡카,구매 안함,김순옥,20,콜라,조조,구매 안함,신용 카드
웡카,구매 안함,이건우,20,사이다,일반,구매 안함,카카오 페이
웡카,일반,심진호,50,물,조조,나초,신용 카드
웡카,일반,이은정,20,구매 안함,일반,구매 안함,삼성 페이
너의 이름은,치즈,윤주원,40,콜라,조조,핫도그,삼성 페이
웡카,구매 안함,민영환,20,에이드,조조,구매 안함,삼성 페이
웡카,어니언,이승민,40,물,조조,구매 안함,삼성 페이
시민 덕희,일반,이은경,20,아메리카노,심야,구매 안함,삼성 페이
웡카,어니언,장명자,20,제로 콜라,일반,나초,체크 카드
시민 덕희,구매 안함,진영자,30,제로 콜라,일반,구매 안함,삼성 페이
웡카,카라멜,박경수,20,물,일반,구매 안함,카카오 페이
웡카,어니언,한정식,20,사이다,일반,핫도그,삼성 페이
웡카,구매 안함,이중수,30,구매 안함,일반,나초,신용 카드
도그맨,구매 안함,박현주,20,아메리카노,일반,구매 안함,삼성 페이
외계인,일반,이옥자,50,물,조조,구매 안함,삼성 페이
웡카,구매 안함,류민재,20,사이다,일반,구매 안함,신용 카드
웡카,구매 안함,박지은,30,물,심야,구매 안함,삼성 페이
도그맨,치즈,장서준,20,에이드,일반,나초,삼성 페이
시민 덕희,구매 안함,신영진,40,물,일반,나초,삼성 페이
위시,구매 안함,장도윤,20,제로 콜라,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,김영식,30,아메리카노,일반,핫도그,체크 카드
시민 덕희,일반,권준혁,20,사이다,조조,나초,삼성 페이
시민 덕희,구매 안함,허미숙,20,구매 안함,일반,구매 안함,삼성 페이
시민 덕희,치즈,김상호,30,구매 안함,일반,구매 안함,삼성 페이
웡카,구매 안함,구정희,30,제로 콜라,심야,구매 안함,카카오 페이
웡카,일반,장성호,20,물,일반,나초,삼성 페이
외계인,카라멜,윤광수,30,환타,일반,핫도그,신용 카드
위시,치즈,박서윤,20,에이드,일반,구매 안함,삼성 페이
외계인,카라멜,이영수,40,물,일반,핫도그,삼성 페이
시민 덕희,구매 안함,송영길,20,물,일반,구매 안함,삼성 페이
웡카,일반,김성진,20,제로 콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,김정수,40,아메리카노,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,류순자,20,구매 안함,조조,구매 안함,신용 카드
너의 이름은,일반,김영수,40,에이드,일반,나초,삼성 페이
웡카,구매 안함,최서준,60,사이다,일반,구매 안함,신용 카드
너의 이름은,구매 안함,신명자,20,환타,일반,구매 안함,신용 카드
웡카,일반,이아름,30,환타,일반,나초,삼성 페이
너의 이름은,치즈,성상현,30,콜라,일반,나초,체크 카드
외계인,구매 안함,홍서윤,40,구매 안함,일반,구매 안함,삼성 페이
웡카,일반,김명자,30,콜라,일반,구매 안함,삼성 페이
위시,구매 안함,박수빈,50,환타,일반,구매 안함,현금
웡카,구매 안함,김현우,30,제로 콜라,조조,구매 안함,신용 카드
시민 덕희,구매 안함,이상호,40,환타,심야,구매 안함,신용 카드
웡카,구매 안함,박혜진,20,환타,조조,나초,신용 카드
너의 이름은,구매 안함,이혜진,20,제로 콜라,일반,나초,삼성 페이
시민 덕희,일반,김지훈,30,사이다,심야,구매 안함,삼성 페이
웡카,구매 안함,황성현,20,물,심야,구매 안함,신용 카드
웡카,어니언,김은서,20,에이드,조조,나초,삼성 페이
웡카,구매 안함,박시우,20,에이드,일반,구매 안함,삼성 페이
도그맨,어니언,강시우,20,물,조조,나초,체크 카드
너의 이름은,카라멜,김영환,20,환타,일반,나초,체크 카드
웡카,구매 안함,신지현,20,사이다,조조,구매 안함,삼성 페이
너의 이름은,일반,백예진,20,아메리카노,일반,구매 안함,삼성 페이
위시,일반,홍아름,40,물,일반,구매 안함,체크 카드
외계인,어니언,김지영,50,물,일반,구매 안함,체크 카드
웡카,일반,김예지,40,에이드,일반,구매 안함,체크 카드
도그맨,어니언,박지은,30,사이다,조조,나초,신용 카드
웡카,구매 안함,서채원,20,물,일반,구매 안함,삼성 페이
너의 이름은,카라멜,송영숙,30,제로 콜라,일반,오징어,삼성 페이
시민 덕희,구매 안함,김지원,30,콜라,일반,핫도그,신용 카드
웡카,치즈,윤수민,40,물,일반,구매 안함,삼성 페이
웡카,구매 안함,서영환,20,아메리카노,심야,구매 안함,신용 카드
위시,일반,김예진,20,콜라,조조,구매 안함,삼성 페이
시민 덕희,치즈,강상호,30,에이드,일반,나초,삼성 페이
외계인,어니언,손영환,20,에이드,일반,구매 안함,삼성 페이
웡카,구매 안함,서서현,40,콜라,일반,구매 안함,삼성 페이
외계인,구매 안함,장영호,40,제로 콜라,일반,핫도그,체크 카드
도그맨,구매 안함,박은경,20,콜라,일반,구매 안함,삼성 페이
위시,구매 안함,이준영,60,물,일반,맛밤,신용 카드
시민 덕희,어니언,이하은,30,콜라,일반,나초,신용 카드
웡카,구매 안함,성지연,50,제로 콜라,조조,구매 안함,신용 카드
시민 덕희,구매 안함,이재호,40,콜라,일반,구매 안함,신용 카드
너의 이름은,어니언,김민준,40,환타,심야,나초,신용 카드
시민 덕희,일반,박종수,30,콜라,심야,구매 안함,신용 카드
시민 덕희,구매 안함,백정호,50,제로 콜라,조조,나초,카카오 페이
시민 덕희,구매 안함,윤예원,30,제로 콜라,조조,구매 안함,삼성 페이
위시,구매 안함,김순옥,30,환타,일반,구매 안함,삼성 페이
웡카,구매 안함,황영식,20,콜라,일반,나초,신용 카드
도그맨,구매 안함,박옥순,20,콜라,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,안현숙,30,콜라,조조,구매 안함,삼성 페이
웡카,구매 안함,김혜진,30,구매 안함,일반,오징어,체크 카드
시민 덕희,구매 안함,이영환,20,물,일반,구매 안함,현금
너의 이름은,구매 안함,김지훈,20,제로 콜라,조조,구매 안함,신용 카드
너의 이름은,구매 안함,최영수,30,콜라,일반,나초,신용 카드
웡카,구매 안함,손수민,30,콜라,조조,나초,신용 카드
위시,구매 안함,서서준,20,물,일반,오징어,삼성 페이
시민 덕희,치즈,박영순,30,콜라,조조,구매 안함,신용 카드
웡카,구매 안함,윤미정,20,콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,박준호,20,제로 콜라,일반,구매 안함,신용 카드
웡카,치즈,문영철,20,제로 콜라,일반,구매 안함,삼성 페이
도그맨,치즈,최서윤,30,사이다,일반,구매 안함,삼성 페이
